index,module,topic,feed,term,created,added,language,ratio,location,latitude,longitude,age
'6382ec9266',extremes,Earthquake,unknown,"Eartquake 51 km WSW of Bahía Solano, Colombia",2023-06-07,2023-06-22T10:01:00+00:00,en,0.4,"51 km WSW of Bahía Solano, Colombia",6.0377,-77.8301,3
'642068d3b4',extremes,Tsunami,unknown,eartquake,2023-06-18,2023-06-22T10:01:00+00:00,en,0.3,,23.2433,-108.6306,3
'64468e7bce',extremes,Earthquake,unknown,"Eartquake 290 km E of Vao, New Caledonia",2023-05-23,2023-06-22T10:01:00+00:00,en,0.4,"290 km E of Vao, New Caledonia",-22.9954,170.3067,3
'68344194fc',extremes,Earthquake,unknown,"M 5.5 - Near the coast of Tarapaca, Chile",2023-05-30,2023-06-22T10:01:00+00:00,en,0.4583333333333333,"Near the coast of Tarapaca, Chile",-20.7038,-70.6344,3
'68ba24d114',extremes,Earthquake,unknown,M 5.3 - west of Macquarie Island,2023-06-05,2023-06-22T10:01:00+00:00,en,0.4416666666666666,west of Macquarie Island,-56.7049,147.5903,3
'6a036f62b3',extremes,Earthquake,unknown,"M 5.2 - 2 km N of Aratoca, Colombia",2023-05-28,2023-06-22T10:01:00+00:00,en,0.4333333333333333,"2 km N of Aratoca, Colombia",6.7131,-73.0161,3
'6ac6864df6',extremes,Earthquake,unknown,"M 5.3 - 166 km SSW of Kokopo, Papua New Guinea",2023-06-01,2023-06-22T10:01:00+00:00,en,0.4416666666666666,"166 km SSW of Kokopo, Papua New Guinea",-5.8099,151.9322,3
'6b002d76ad',extremes,Earthquake,unknown,"Eartquake 71 km SSW of Port-Vila, Vanuatu",2023-06-03,2023-06-22T10:01:00+00:00,en,0.4,"71 km SSW of Port-Vila, Vanuatu",-18.362,168.1392,3
'6b9bb4841a',extremes,Earthquake,unknown,"Eartquake Volcano Islands, Japan region",2023-06-12,2023-06-22T10:01:00+00:00,en,0.4,"Volcano Islands, Japan region",24.1392,143.0614,3
'6c1c77799f',extremes,Earthquake,unknown,"Eartquake 159 km NW of Tuapejat, Indonesia",2023-06-20,2023-06-22T10:01:00+00:00,en,0.4,"159 km NW of Tuapejat, Indonesia",-0.9802,98.6091,3
'6c8180ed01',extremes,Earthquake,unknown,"M 5.0 - 80 km ESE of La Tirana, Chile",2023-06-03,2023-06-22T10:01:00+00:00,en,0.4166666666666667,"80 km ESE of La Tirana, Chile",-20.6574,-68.9661,3
'6c8cf5bcca',extremes,Earthquake,unknown,"Eartquake 139 km NNE of Hihifo, Tonga",2023-06-17,2023-06-22T10:01:00+00:00,en,0.4,"139 km NNE of Hihifo, Tonga",-14.8041,-173.2546,3
'6dbd951ed4',extremes,Earthquake,unknown,"Eartquake 46 km E of Kandrian, Papua New Guinea",2023-05-26,2023-06-22T10:01:00+00:00,en,0.4,"46 km E of Kandrian, Papua New Guinea",-6.1715,149.9685,3
'70fa0c91e6',extremes,Earthquake,unknown,"Eartquake 280 km E of Vao, New Caledonia",2023-06-06,2023-06-22T10:01:00+00:00,en,0.4,"280 km E of Vao, New Caledonia",-23.0477,170.1999,3
'71a61e5d76',extremes,Earthquake,unknown,"Eartquake Mindanao, Philippines",2023-05-24,2023-06-22T10:01:00+00:00,en,0.4,"Mindanao, Philippines",5.6855,124.2713,3
'732a4fa94d',extremes,Earthquake,unknown,M 5.7 - southern Mid-Atlantic Ridge,2023-06-09,2023-06-22T10:01:00+00:00,en,0.475,southern Mid-Atlantic Ridge,-47.3188,-12.6236,3
'74ec49ae85',extremes,Earthquake,unknown,M 6.2 - Banda Sea,2023-05-24,2023-06-22T10:01:00+00:00,en,0.5166666666666667,Banda Sea,-6.9484,129.5293,3
'753107ccac',extremes,Earthquake,unknown,Eartquake Pacific-Antarctic Ridge,2023-05-28,2023-06-22T10:01:00+00:00,en,0.4,Pacific-Antarctic Ridge,-58.3678,-139.9059,3
'788c4448f5',extremes,Tsunami,unknown,"Eartquake 134 km WSW of Adak, Alaska",2023-06-13,2023-06-22T10:01:00+00:00,en,0.4,"134 km WSW of Adak, Alaska",51.4427,-178.4426,3
'7975525afc',extremes,Earthquake,unknown,M 5.4 - Kermadec Islands region,2023-06-13,2023-06-22T10:01:00+00:00,en,0.45,Kermadec Islands region,-29.3098,-176.8826,3
'79d173487c',extremes,Earthquake,unknown,"M 6.1 - 13 km SE of Narutō, Japan",2023-05-26,2023-06-22T10:01:00+00:00,en,0.5083333333333333,"13 km SE of Narutō, Japan",35.5179,140.519,3
'7a3eaf2635',extremes,Earthquake,unknown,"M 5.6 - south of Java, Indonesia",2023-06-07,2023-06-22T10:01:00+00:00,en,0.4666666666666666,"south of Java, Indonesia",-9.3013,110.678,3
'7b2dd4d2eb',extremes,Earthquake,unknown,"M 5.0 - 59 km N of Karluk, Alaska",2023-06-18,2023-06-22T10:01:00+00:00,en,0.4166666666666667,"59 km N of Karluk, Alaska",58.1016,-154.6028,3
'7cef4dbd36',extremes,Tsunami,unknown,"Eartquake Rat Islands, Aleutian Islands, Alaska",2023-06-08,2023-06-22T10:01:00+00:00,en,0.4,"Rat Islands, Aleutian Islands, Alaska",52.1635,177.7598,3
'7e2453f209',extremes,Tsunami,unknown,"Eartquake 59 km N of Karluk, Alaska",2023-06-18,2023-06-22T10:01:00+00:00,en,0.4,"59 km N of Karluk, Alaska",58.1016,-154.6028,3
'830c466f47',extremes,Earthquake,unknown,"M 5.7 - 255 km SSW of ‘Ohonua, Tonga",2023-06-16,2023-06-22T10:01:00+00:00,en,0.475,"255 km SSW of ‘Ohonua, Tonga",-23.5827,-175.5291,3
'83276b84fb',extremes,Earthquake,unknown,"Eartquake 283 km SSW of ‘Ohonua, Tonga",2023-06-20,2023-06-22T10:01:00+00:00,en,0.4,"283 km SSW of ‘Ohonua, Tonga",-23.8207,-175.6279,3
'8389d7a2f0',extremes,Earthquake,unknown,"M 5.0 - 6 km SSE of Alberton, South Africa",2023-06-11,2023-06-22T10:01:00+00:00,en,0.4166666666666667,"6 km SSE of Alberton, South Africa",-26.3276,28.1388,3
'84fc6a3f73',extremes,Earthquake,unknown,M 5.7 - ,2023-06-17,2023-06-22T10:01:00+00:00,en,0.475,,47.9548,147.3618,3
'85ae471b36',extremes,Earthquake,unknown,M 5.9 - Macquarie Island region,2023-06-09,2023-06-22T10:01:00+00:00,en,0.4916666666666667,Macquarie Island region,-60.4971,160.3524,3
'860135ec33',extremes,Earthquake,unknown,"Eartquake 245 km N of Puerto Ayora, Ecuador",2023-05-31,2023-06-22T10:01:00+00:00,en,0.4,"245 km N of Puerto Ayora, Ecuador",1.4439,-90.6943,3
'8602dc3be8',extremes,Tsunami,unknown,"Tsunami Rat Islands, Aleutian Islands, Alaska",2023-06-08,2023-06-22T10:01:00+00:00,en,0.475,"Rat Islands, Aleutian Islands, Alaska",52.1635,177.7598,3
'86dcb1870b',extremes,Earthquake,unknown,M 6.0 - south of Africa,2023-06-18,2023-06-22T10:01:00+00:00,en,0.5,south of Africa,-48.6704,31.1865,3
'880f296c4e',extremes,Earthquake,unknown,"Eartquake 299 km SSW of ‘Ohonua, Tonga",2023-06-18,2023-06-22T10:01:00+00:00,en,0.4,"299 km SSW of ‘Ohonua, Tonga",-23.8868,-175.9281,3
'89254b6bc2',extremes,Tsunami,unknown,"Tsunami 105 km ESE of La Rivera, Mexico",2023-06-18,2023-06-22T10:01:00+00:00,en,0.5333333333333333,"105 km ESE of La Rivera, Mexico",23.2433,-108.6306,3
'8a4f11d9c5',extremes,Earthquake,unknown,"Eartquake 228 km S of Burica, Panama",2023-06-19,2023-06-22T10:01:00+00:00,en,0.4,"228 km S of Burica, Panama",5.969,-82.7326,3
'8a5b9c3cea',extremes,Earthquake,unknown,"M 5.1 - 204 km NW of Tobelo, Indonesia",2023-05-23,2023-06-22T10:01:00+00:00,en,0.425,"204 km NW of Tobelo, Indonesia",3.0781,126.7467,3
'8b86568f95',extremes,Earthquake,unknown,"Eartquake 35 km SE of Jurm, Afghanistan",2023-05-28,2023-06-22T10:01:00+00:00,en,0.4,"35 km SE of Jurm, Afghanistan",36.6079,71.0658,3
'8c8878f29a',extremes,Earthquake,unknown,"Eartquake 13 km SE of Narutō, Japan",2023-05-26,2023-06-22T10:01:00+00:00,en,0.4,"13 km SE of Narutō, Japan",35.5179,140.519,3
'8d1b438428',extremes,Earthquake,unknown,"M 6.2 - 11 km SSE of Hukay, Philippines",2023-06-15,2023-06-22T10:01:00+00:00,en,0.5166666666666667,"11 km SSE of Hukay, Philippines",13.7495,120.7447,3
'8d50ecfe83',extremes,Earthquake,unknown,"M 5.0 - 134 km ENE of Nabire, Indonesia",2023-06-11,2023-06-22T10:01:00+00:00,en,0.4166666666666667,"134 km ENE of Nabire, Indonesia",-2.9793,136.648,3
'8d64fd3465',extremes,Earthquake,unknown,"M 5.2 - 144 km N of Las Khorey, Somalia",2023-06-03,2023-06-22T10:01:00+00:00,en,0.4333333333333333,"144 km N of Las Khorey, Somalia",12.4599,48.2599,3
'8dfb691a15',extremes,Earthquake,unknown,M 5.8 - west of Macquarie Island,2023-06-11,2023-06-22T10:01:00+00:00,en,0.4833333333333333,west of Macquarie Island,-56.9287,147.6131,3
'8e49c97fce',extremes,Earthquake,unknown,"Eartquake off the east coast of the Kamchatka Peninsula, Russia",2023-05-31,2023-06-22T10:01:00+00:00,en,0.4,"off the east coast of the Kamchatka Peninsula, Russia",55.3195,163.097,3
'9078d5625a',extremes,Earthquake,unknown,M 5.2 - Kuril Islands,2023-06-11,2023-06-22T10:01:00+00:00,en,0.4333333333333333,Kuril Islands,46.2006,153.1275,3
'93c599f533',extremes,Tsunami,unknown,"Tsunami 134 km WSW of Adak, Alaska",2023-06-13,2023-06-22T10:01:00+00:00,en,0.4416666666666666,"134 km WSW of Adak, Alaska",51.4427,-178.4426,3
'960ff407f1',extremes,Earthquake,unknown,M 5.0 - ,2023-06-16,2023-06-22T10:01:00+00:00,en,0.4166666666666667,,24.7503,92.0418,3
'96182e98a2',extremes,Earthquake,unknown,M 5.3 - Philippine Islands region,2023-06-18,2023-06-22T10:01:00+00:00,en,0.4416666666666666,Philippine Islands region,10.2299,126.1612,3
'96f558e800',extremes,Earthquake,unknown,M 5.1 - southeast of the Loyalty Islands,2023-06-02,2023-06-22T10:01:00+00:00,en,0.425,southeast of the Loyalty Islands,-23.7819,171.8772,3
'9860f185e2',extremes,Earthquake,unknown,"Eartquake Auckland Islands, New Zealand region",2023-05-31,2023-06-22T10:01:00+00:00,en,0.4,"Auckland Islands, New Zealand region",-49.5713,163.8394,3
'988db24218',extremes,Earthquake,unknown,"M 6.0 - 237 km SSW of ‘Ohonua, Tonga",2023-06-17,2023-06-22T10:01:00+00:00,en,0.5,"237 km SSW of ‘Ohonua, Tonga",-23.4419,-175.4278,3
'9998f05731',extremes,Earthquake,unknown,M 5.5 - Kermadec Islands region,2023-06-14,2023-06-22T10:01:00+00:00,en,0.4583333333333333,Kermadec Islands region,-29.0312,-176.6069,3
'9da0127a00',extremes,Earthquake,unknown,M 6.0 - Tonga region,2023-06-16,2023-06-22T10:01:00+00:00,en,0.5,Tonga region,-23.5698,-175.8816,3
'9e16e7e3a1',extremes,Earthquake,unknown,"M 5.2 - New Britain region, Papua New Guinea",2023-06-05,2023-06-22T10:01:00+00:00,en,0.4333333333333333,"New Britain region, Papua New Guinea",-5.7319,151.9904,3
'9ef71375dd',extremes,Tsunami,unknown,"Eartquake 45 km NE of Puerto Obaldía, Panama",2023-05-25,2023-06-22T10:01:00+00:00,en,0.4,"45 km NE of Puerto Obaldía, Panama",8.9223,-77.0904,3
'9fcfdaab0a',extremes,Earthquake,unknown,"M 5.9 - 121 km WSW of Myitkyina, Myanmar",2023-05-31,2023-06-22T10:01:00+00:00,en,0.4916666666666667,"121 km WSW of Myitkyina, Myanmar",25.1051,96.2315,3
'a007ee9532',extremes,Earthquake,unknown,"Eartquake 36 km NE of Archidona, Ecuador",2023-06-18,2023-06-22T10:01:00+00:00,en,0.4,"36 km NE of Archidona, Ecuador",-0.6701,-77.5812,3
'a1a50d7528',extremes,Earthquake,unknown,"Eartquake 40 km ENE of Luganville, Vanuatu",2023-06-18,2023-06-22T10:01:00+00:00,en,0.4,"40 km ENE of Luganville, Vanuatu",-15.3843,167.5109,3
'a1dcceee7d',extremes,Earthquake,unknown,M 5.1 - Pacific-Antarctic Ridge,2023-05-28,2023-06-22T10:01:00+00:00,en,0.425,Pacific-Antarctic Ridge,-58.3678,-139.9059,3
'a1dd58e3cb',extremes,Earthquake,unknown,"M 5.0 - 280 km SSW of ‘Ohonua, Tonga",2023-06-20,2023-06-22T10:01:00+00:00,en,0.4166666666666667,"280 km SSW of ‘Ohonua, Tonga",-23.7314,-175.8598,3
'a240bb6f01',extremes,Earthquake,unknown,"M 5.0 - 251 km SSW of ‘Ohonua, Tonga",2023-06-16,2023-06-22T10:01:00+00:00,en,0.4166666666666667,"251 km SSW of ‘Ohonua, Tonga",-23.4636,-175.8342,3
'a2e50bf494',extremes,Earthquake,unknown,Eartquake southwest of Africa,2023-05-29,2023-06-22T10:01:00+00:00,en,0.4,southwest of Africa,-52.887,10.4709,3
'a3bf4893ee',extremes,Earthquake,unknown,"Eartquake 107 km ESE of Kokopo, Papua New Guinea",2023-05-24,2023-06-22T10:01:00+00:00,en,0.4,"107 km ESE of Kokopo, Papua New Guinea",-4.7194,153.1603,3
'a5122216a7',extremes,Earthquake,unknown,Eartquake west of Macquarie Island,2023-06-11,2023-06-22T10:01:00+00:00,en,0.4,west of Macquarie Island,-56.9287,147.6131,3
'a5c7bd0744',extremes,Earthquake,unknown,"M 5.2 - 94 km SE of Kimbe, Papua New Guinea",2023-06-11,2023-06-22T10:01:00+00:00,en,0.4333333333333333,"94 km SE of Kimbe, Papua New Guinea",-6.2008,150.6882,3
'a630723bb2',extremes,Earthquake,unknown,"Eartquake 280 km SSW of ‘Ohonua, Tonga",2023-06-20,2023-06-22T10:01:00+00:00,en,0.4,"280 km SSW of ‘Ohonua, Tonga",-23.7314,-175.8598,3
'a64fc50ec3',extremes,Earthquake,unknown,Eartquake Philippine Islands region,2023-06-18,2023-06-22T10:01:00+00:00,en,0.4,Philippine Islands region,10.2299,126.1612,3
'a6be8ad404',extremes,Earthquake,unknown,Eartquake southern Mid-Atlantic Ridge,2023-06-09,2023-06-22T10:01:00+00:00,en,0.4,southern Mid-Atlantic Ridge,-47.3188,-12.6236,3
'a95729a73c',extremes,Earthquake,unknown,"Eartquake 83 km SSW of Honchō, Japan",2023-06-17,2023-06-22T10:01:00+00:00,en,0.4,"83 km SSW of Honchō, Japan",41.4158,142.6085,3
'a9c6a2a01c',extremes,Earthquake,unknown,M 5.7 - Tonga region,2023-06-18,2023-06-22T10:01:00+00:00,en,0.475,Tonga region,-23.9721,-175.7954,3
'a9d16dea30',extremes,Earthquake,unknown,"Eartquake 286 km S of ‘Ohonua, Tonga",2023-06-20,2023-06-22T10:01:00+00:00,en,0.4,"286 km S of ‘Ohonua, Tonga",-23.9307,-175.0289,3
'ab18945af3',extremes,Earthquake,unknown,"Eartquake 10 km ESE of Shingū, Japan",2023-06-20,2023-06-22T10:01:00+00:00,en,0.4,"10 km ESE of Shingū, Japan",33.692,136.084,3
'abdf707479',extremes,Earthquake,unknown,"Eartquake 40 km ENE of Puerto Obaldía, Panama",2023-05-25,2023-06-22T10:01:00+00:00,en,0.4,"40 km ENE of Puerto Obaldía, Panama",8.8411,-77.0924,3
'ace6d71fa9',extremes,Earthquake,unknown,"Eartquake 128 km W of Neiafu, Tonga",2023-05-27,2023-06-22T10:01:00+00:00,en,0.4,"128 km W of Neiafu, Tonga",-18.4836,-175.1849,3
'adb505292a',extremes,Earthquake,unknown,"Eartquake south of Java, Indonesia",2023-06-07,2023-06-22T10:01:00+00:00,en,0.4,"south of Java, Indonesia",-9.3013,110.678,3
'b0908d588b',extremes,Earthquake,unknown,"Eartquake 99 km ESE of Angoram, Papua New Guinea",2023-06-19,2023-06-22T10:01:00+00:00,en,0.4,"99 km ESE of Angoram, Papua New Guinea",-4.4654,144.8717,3
'b10a7e8303',extremes,Earthquake,unknown,Eartquake West Chile Rise,2023-05-26,2023-06-22T10:01:00+00:00,en,0.4,West Chile Rise,-39.0059,-91.372,3
'b304414371',extremes,Earthquake,unknown,"Eartquake 128 km E of La Playa, Mexico",2023-06-19,2023-06-22T10:01:00+00:00,en,0.4,"128 km E of La Playa, Mexico",23.1208,-108.4155,3
'b43913b447',extremes,Earthquake,unknown,"Eartquake 107 km NE of Hihifo, Tonga",2023-06-04,2023-06-22T10:01:00+00:00,en,0.4,"107 km NE of Hihifo, Tonga",-15.2616,-173.0868,3
'b555fce2f3',extremes,Earthquake,unknown,"M 5.1 - 286 km S of ‘Ohonua, Tonga",2023-06-20,2023-06-22T10:01:00+00:00,en,0.425,"286 km S of ‘Ohonua, Tonga",-23.9307,-175.0289,3
'b5b45980d7',extremes,Earthquake,unknown,"M 5.2 - 283 km SSW of ‘Ohonua, Tonga",2023-06-20,2023-06-22T10:01:00+00:00,en,0.4333333333333333,"283 km SSW of ‘Ohonua, Tonga",-23.8207,-175.6279,3
'b6b82d3be7',extremes,Earthquake,unknown,Eartquake Kuril Islands,2023-06-11,2023-06-22T10:01:00+00:00,en,0.4,Kuril Islands,46.2006,153.1275,3
'b744bb6ab1',extremes,Earthquake,unknown,"M 5.0 - 177 km WNW of Tual, Indonesia",2023-05-26,2023-06-22T10:01:00+00:00,en,0.4166666666666667,"177 km WNW of Tual, Indonesia",-5.079,131.2465,3
'b7642c54e2',extremes,Earthquake,unknown,"M 5.5 - 65 km N of Namuac, Philippines",2023-06-17,2023-06-22T10:01:00+00:00,en,0.4583333333333333,"65 km N of Namuac, Philippines",19.2034,121.2054,3
'b809d27804',extremes,Earthquake,unknown,"Eartquake 21 km WNW of Port-Olry, Vanuatu",2023-05-29,2023-06-22T10:01:00+00:00,en,0.4,"21 km WNW of Port-Olry, Vanuatu",-14.9714,166.8843,3
'b80a822f77',extremes,Earthquake,unknown,"Eartquake 144 km N of Las Khorey, Somalia",2023-06-03,2023-06-22T10:01:00+00:00,en,0.4,"144 km N of Las Khorey, Somalia",12.4599,48.2599,3
'bd59d64a31',extremes,Earthquake,unknown,"M 5.2 - 104 km ESE of Angoram, Papua New Guinea",2023-06-19,2023-06-22T10:01:00+00:00,en,0.4333333333333333,"104 km ESE of Angoram, Papua New Guinea",-4.476,144.913,3
'bd99cc13d1',extremes,Earthquake,unknown,"M 5.0 - 204 km E of Nabire, Indonesia",2023-06-04,2023-06-22T10:01:00+00:00,en,0.4166666666666667,"204 km E of Nabire, Indonesia",-3.0459,137.3141,3
'be7fb4b7ad',extremes,Earthquake,unknown,"M 5.0 - 14 km N of Lluta, Peru",2023-06-03,2023-06-22T10:01:00+00:00,en,0.4166666666666667,"14 km N of Lluta, Peru",-15.8827,-72.0342,3
'bed33a8781',extremes,Earthquake,unknown,"Eartquake 21 km NE of Bhadarwāh, India",2023-06-13,2023-06-22T10:01:00+00:00,en,0.4,"21 km NE of Bhadarwāh, India",33.0961,75.8961,3
'c061d982e6',extremes,Earthquake,unknown,"M 5.5 - 159 km NW of Tuapejat, Indonesia",2023-06-20,2023-06-22T10:01:00+00:00,en,0.4583333333333333,"159 km NW of Tuapejat, Indonesia",-0.9802,98.6091,3
'c066f7c081',extremes,Earthquake,unknown,"Eartquake 166 km SSW of Kokopo, Papua New Guinea",2023-06-01,2023-06-22T10:01:00+00:00,en,0.4,"166 km SSW of Kokopo, Papua New Guinea",-5.8099,151.9322,3
'c0e20f88a9',extremes,Earthquake,unknown,"M 5.1 - 299 km SSW of ‘Ohonua, Tonga",2023-06-18,2023-06-22T10:01:00+00:00,en,0.425,"299 km SSW of ‘Ohonua, Tonga",-23.8868,-175.9281,3
'c163c694b1',extremes,Earthquake,unknown,"Eartquake 68 km S of Boca Chica, Panama",2023-06-17,2023-06-22T10:01:00+00:00,en,0.4,"68 km S of Boca Chica, Panama",7.6083,-82.3336,3
'c59e0f457a',extremes,Earthquake,unknown,"Eartquake 237 km SSW of ‘Ohonua, Tonga",2023-06-17,2023-06-22T10:01:00+00:00,en,0.4,"237 km SSW of ‘Ohonua, Tonga",-23.4419,-175.4278,3
'c793944d07',extremes,Earthquake,unknown,"M 5.2 - 149 km SSW of Kokopo, Papua New Guinea",2023-06-08,2023-06-22T10:01:00+00:00,en,0.4333333333333333,"149 km SSW of Kokopo, Papua New Guinea",-5.6556,151.9581,3
'c9d193a68f',extremes,Tsunami,unknown,"Tsunami 280 km SW of Houma, Tonga",2023-06-15,2023-06-22T10:01:00+00:00,en,0.6,"280 km SW of Houma, Tonga",-22.9824,-177.2075,3
'ca3ab8755f',extremes,Earthquake,unknown,Eartquake Kermadec Islands region,2023-06-15,2023-06-22T10:01:00+00:00,en,0.4,Kermadec Islands region,-29.2921,-176.94,3
'cb007dda5a',extremes,Earthquake,unknown,"M 5.0 - Volcano Islands, Japan region",2023-06-12,2023-06-22T10:01:00+00:00,en,0.4166666666666667,"Volcano Islands, Japan region",24.1392,143.0614,3
'cb83b677c4',extremes,Earthquake,unknown,"M 5.1 - 285 km SSW of ‘Ohonua, Tonga",2023-06-18,2023-06-22T10:01:00+00:00,en,0.425,"285 km SSW of ‘Ohonua, Tonga",-23.7584,-175.9331,3
'cdf26cc8e1',extremes,Earthquake,unknown,"M 5.5 - off the east coast of the Kamchatka Peninsula, Russia",2023-05-31,2023-06-22T10:01:00+00:00,en,0.4583333333333333,"off the east coast of the Kamchatka Peninsula, Russia",55.3195,163.097,3
'ce07948731',extremes,Earthquake,unknown,"M 5.2 - Kermadec Islands, New Zealand",2023-06-13,2023-06-22T10:01:00+00:00,en,0.4333333333333333,"Kermadec Islands, New Zealand",-29.2047,-177.2825,3
'ced8920efa',extremes,Earthquake,unknown,"M 5.2 - 46 km E of Kandrian, Papua New Guinea",2023-05-26,2023-06-22T10:01:00+00:00,en,0.4333333333333333,"46 km E of Kandrian, Papua New Guinea",-6.1715,149.9685,3
'd1ebb8ac24',extremes,Earthquake,unknown,"M 5.2 - 294 km WSW of Tual, Indonesia",2023-06-04,2023-06-22T10:01:00+00:00,en,0.4333333333333333,"294 km WSW of Tual, Indonesia",-6.8228,130.3742,3
'd2313eb7cf',extremes,Earthquake,unknown,Eartquake Bismarck Sea,2023-06-13,2023-06-22T10:01:00+00:00,en,0.4,Bismarck Sea,-3.2125,147.4609,3
'd546e89dd6',extremes,Earthquake,unknown,M 5.1 - South Sandwich Islands region,2023-06-07,2023-06-22T10:01:00+00:00,en,0.425,South Sandwich Islands region,-60.4502,-26.996,3
'd5cd6506f1',extremes,Earthquake,unknown,M 5.4 - Bismarck Sea,2023-06-13,2023-06-22T10:01:00+00:00,en,0.45,Bismarck Sea,-3.2125,147.4609,3
'd6b80b367d',extremes,Earthquake,unknown,"M 5.0 - 161 km NW of Tuapejat, Indonesia",2023-05-31,2023-06-22T10:01:00+00:00,en,0.4166666666666667,"161 km NW of Tuapejat, Indonesia",-1.0052,98.5529,3
'd89a6b37a7',extremes,Earthquake,unknown,M 5.0 - southeast of the Loyalty Islands,2023-05-23,2023-06-22T10:01:00+00:00,en,0.4166666666666667,southeast of the Loyalty Islands,-22.7825,170.7932,3
'd972ae5546',extremes,Earthquake,unknown,M 5.1 - ,2023-06-04,2023-06-22T10:01:00+00:00,en,0.425,,25.1786,128.2935,3
'db19ed37ab',extremes,Earthquake,unknown,"M 5.3 - 134 km WSW of Adak, Alaska",2023-06-13,2023-06-22T10:01:00+00:00,en,0.4416666666666666,"134 km WSW of Adak, Alaska",51.4427,-178.4426,3
'db76554ae1',extremes,Earthquake,unknown,"Eartquake Norfolk Island, Australia region",2023-06-19,2023-06-22T10:01:00+00:00,en,0.4,"Norfolk Island, Australia region",-27.8337,172.1091,3
'dbcab1da47',extremes,Earthquake,unknown,Eartquake Macquarie Island region,2023-06-09,2023-06-22T10:01:00+00:00,en,0.4,Macquarie Island region,-60.4971,160.3524,3
'de24dd6d8c',extremes,Earthquake,unknown,"M 5.2 - 21 km WNW of Port-Olry, Vanuatu",2023-05-29,2023-06-22T10:01:00+00:00,en,0.4333333333333333,"21 km WNW of Port-Olry, Vanuatu",-14.9714,166.8843,3
'deef24702c',extremes,Earthquake,unknown,"M 5.1 - 42 km N of Pucallpa, Peru",2023-05-29,2023-06-22T10:01:00+00:00,en,0.425,"42 km N of Pucallpa, Peru",-7.9935,-74.5543,3
'df5362211b',extremes,Earthquake,unknown,"Eartquake 214 km ENE of Levuka, Fiji",2023-06-20,2023-06-22T10:01:00+00:00,en,0.4,"214 km ENE of Levuka, Fiji",-17.4401,-178.7693,3
'e08e4c97dc',extremes,Tsunami,unknown,"Tsunami 59 km N of Karluk, Alaska",2023-06-18,2023-06-22T10:01:00+00:00,en,0.4166666666666667,"59 km N of Karluk, Alaska",58.1016,-154.6028,3
'e1c38c27c3',extremes,Earthquake,unknown,"M 5.1 - 42 km W of Kimbe, Papua New Guinea",2023-05-28,2023-06-22T10:01:00+00:00,en,0.425,"42 km W of Kimbe, Papua New Guinea",-5.5104,149.7567,3
'e47eaf6d4d',extremes,Earthquake,unknown,"Eartquake 11 km SSE of Hukay, Philippines",2023-06-15,2023-06-22T10:01:00+00:00,en,0.4,"11 km SSE of Hukay, Philippines",13.7495,120.7447,3
'e4a5c4c6a6',extremes,Earthquake,unknown,"Eartquake 177 km WNW of Tual, Indonesia",2023-05-26,2023-06-22T10:01:00+00:00,en,0.4,"177 km WNW of Tual, Indonesia",-5.079,131.2465,3
'e59764a652',extremes,Earthquake,unknown,M 5.2 - southeast of the Loyalty Islands,2023-06-06,2023-06-22T10:01:00+00:00,en,0.4333333333333333,southeast of the Loyalty Islands,-23.116,170.3839,3
'e829bdd715',extremes,Tsunami,unknown,"Tsunami 243 km SSW of ‘Ohonua, Tonga",2023-06-16,2023-06-22T10:01:00+00:00,en,0.5166666666666667,"243 km SSW of ‘Ohonua, Tonga",-23.478,-175.5092,3
'e894e4cc08',extremes,Earthquake,unknown,M 5.4 - Tonga region,2023-06-17,2023-06-22T10:01:00+00:00,en,0.45,Tonga region,-23.8814,-175.6535,3
'e9f3af66ab',extremes,Earthquake,unknown,Eartquake Fiji region,2023-06-10,2023-06-22T10:01:00+00:00,en,0.4,Fiji region,-15.977,-179.1556,3
'ea3453b081',extremes,Earthquake,unknown,"Eartquake 42 km N of Pucallpa, Peru",2023-05-29,2023-06-22T10:01:00+00:00,en,0.4,"42 km N of Pucallpa, Peru",-7.9935,-74.5543,3
'ea6ba106ec',extremes,Earthquake,unknown,"M 5.2 - 280 km E of Vao, New Caledonia",2023-06-06,2023-06-22T10:01:00+00:00,en,0.4333333333333333,"280 km E of Vao, New Caledonia",-23.0477,170.1999,3
'ebad04a2a5',extremes,Earthquake,unknown,"Eartquake 154 km N of Las Khorey, Somalia",2023-06-03,2023-06-22T10:01:00+00:00,en,0.4,"154 km N of Las Khorey, Somalia",12.5558,48.1003,3
'ebdd01fde3',extremes,Earthquake,unknown,"M 5.1 - 253 km SSW of ‘Ohonua, Tonga",2023-06-16,2023-06-22T10:01:00+00:00,en,0.425,"253 km SSW of ‘Ohonua, Tonga",-23.4342,-175.9522,3
'ebe4db1d47',extremes,Earthquake,unknown,"M 5.7 - 139 km NNE of Hihifo, Tonga",2023-06-17,2023-06-22T10:01:00+00:00,en,0.475,"139 km NNE of Hihifo, Tonga",-14.8041,-173.2546,3
'ec55bc7f0a',extremes,Earthquake,unknown,"M 5.0 - 40 km ENE of Puerto Obaldía, Panama",2023-05-25,2023-06-22T10:01:00+00:00,en,0.4166666666666667,"40 km ENE of Puerto Obaldía, Panama",8.8411,-77.0924,3
