index,module,topic,color,feed,term,created,country,ratio,counter,pages,language,ipcc,continent
'ba4bd3781e',extremes,Flood,#030ba1,wmo,Flooding Lexington SC Richland SC,2024-03-04T03:13:00+00:00,United States,0.7424932714937029,0.0,2.0,en,CNA,North-America
'31823b52d8',extremes,Storm,#b3b2b1,wmo,Storm Northwest Iceland,2024-01-25T02:47:00+00:00,Iceland,0.7424014190154036,0.0,2.0,en,GIC,Europe
'e4676998d2',extremes,Flood,#030ba1,wmo,Flooding Queensland Russell River,2024-03-08T07:57:00+00:00,Australia,0.7423752274019529,0.0,2.0,en,CAU,Oceania
'b81011f2ae',extremes,Flood,#030ba1,wmo,Flooding Kent RI Providence RI,2024-03-09T02:38:00+00:00,United States,0.7423733685059604,0.0,2.0,en,CNA,North-America
'ca94c3785c',extremes,Storm,#b3b2b1,wmo,Storm SKIKDA,2024-02-11T02:38:00+00:00,Algeria,0.742344473235903,0.0,2.0,en,SAH,Africa
'b02ec47c6e',extremes,Flood,#030ba1,wmo,Flashflood St. Tammany LA,2024-03-10T02:40:00+00:00,United States,0.7423232530255554,0.0,2.0,en,CNA,North-America
'2827ade3fe',extremes,Flood,#030ba1,wmo,Flooding Queensland Lower Flinders River,2024-01-26T02:39:00+00:00,Australia,0.742282174871399,0.0,2.0,en,CAU,Oceania
'96fbd418c4',extremes,Storm,#b3b2b1,wmo,Storm Surge United Kingdom of Great Britain and Northern Ireland,2024-03-01T02:41:00+00:00,United Kingdom,0.7422778306906912,0.0,2.0,en,NEU,Europe
'abe95a2b65',extremes,Flood,#030ba1,wmo,Flashflood Queensland Russell River,2024-03-10T02:40:00+00:00,Australia,0.7422611423164044,0.0,2.0,en,CAU,Oceania
'8e7c5d7795',extremes,Earthquake,#870007,usgs,Earthquake Güiria,2024-02-05T02:41:00+00:00,Venezuela,0.7422588605900164,0.0,2.0,en,NSA,South-America
'3da70d2eb1',extremes,Snow&Ice,#d60d2b,wmo,Snow Portugal,2024-02-09T02:38:00+00:00,Portugal,0.7422103818684609,0.0,2.0,en,MED,Europe
'af702879fc',extremes,Flood,#030ba1,wmo,Flashflood Western Australia De Grey River,2024-03-08T07:57:00+00:00,Australia,0.7422035099456775,0.0,2.0,en,CAU,Oceania
'd465109e8b',extremes,Flood,#030ba1,wmo,Flooding Morris NJ Somerset NJ,2024-03-10T02:40:00+00:00,United States,0.7421860544266057,0.0,2.0,en,CNA,North-America
'1ac225569f',extremes,Fog,#d60d2b,wmo,Fog Brest Region,2024-01-27T02:39:00+00:00,Belarus,0.7421683962772129,0.0,2.0,en,WCE,Europe
'bea62a3106',extremes,Tsunami,#690191,usgs,Tsunami Malibu,2024-02-10T02:38:00+00:00,CA,0.7421453679013398,0.0,2.0,en,WNA,North-America
'0b1c58b644',extremes,Snow&Ice,#d60d2b,wmo,Avalanche Finland,2024-01-29T10:59:00+00:00,Finland,0.7421314102026798,0.0,2.0,en,NEU,Europe
'771bf794ff',extremes,Flood,#030ba1,wmo,Flooding Lawrence MS,2024-02-13T02:38:00+00:00,United States,0.7420405551165735,0.0,2.0,en,CNA,North-America
'495c4fe025',extremes,Drought,#edc291,edo,Dry Spell Burkina Faso,2024-02-11T02:39:00+00:00,Burkina Faso,0.7420399706926557,0.0,2.0,en,WAF,Africa
'3127415b4c',extremes,Earthquake,#870007,usgs,Earthquake Southwest Indian Ridge,2024-02-12T02:37:00+00:00,,0.7420206296997832,0.0,2.0,en,SIO,Indian Ocean
'85a627f0ff',extremes,Flood,#030ba1,wmo,Flood Hartford CT Middlesex CT,2024-03-08T02:38:00+00:00,United States,0.742011724495209,0.0,2.0,en,CNA,North-America
'181e0b2085',extremes,Earthquake,#870007,usgs,Earthquake Chase,2024-02-26T02:39:00+00:00,United States,0.7419807533394293,0.0,2.0,en,NWN,North-America
'beb4dccef6',extremes,Fog,#d60d2b,wmo,Fog Prijedor,2024-01-21T02:47:00+00:00,Bosnia and Herzegovina,0.7419560820729857,0.0,2.0,en,MED,Europe
'fc68a1f0ad',extremes,Fog,#d60d2b,wmo,Fog Depresión central de Lleida,2024-01-23T02:46:00+00:00,Spain,0.7419480515570075,0.0,2.0,en,MED,Europe
'd0ac8d546a',extremes,Flood,#030ba1,wmo,Flooding Western Australia Fortescue River,2024-03-08T02:38:00+00:00,Australia,0.7419194512887198,0.0,2.0,en,CAU,Oceania
'b3b0175382',extremes,Flood,#030ba1,wmo,Flashflood Dodge GA Telfair GA Wilcox GA,2024-02-18T02:38:00+00:00,United States,0.7419136270838851,0.0,2.0,en,CNA,North-America
'9471cda572',extremes,Flood,#030ba1,wmo,Flashflood Maui HI,2024-03-07T02:38:00+00:00,United States,0.7419038907769834,0.0,2.0,en,CNA,North-America
'6e3b5e5a6a',extremes,Earthquake,#870007,usgs,Earthquake Estique,2024-02-25T02:39:00+00:00,Peru,0.741864532228078,0.0,2.0,en,SWS,South-America
'e2f29c1b70',extremes,Flood,#030ba1,wmo,Flood Western Australia Sandy Desert,2024-01-24T02:46:00+00:00,Australia,0.7418542982467113,0.0,2.0,en,CAU,Oceania
'88a6377a29',extremes,Precipitation,#d60d2b,wmo,Downpour Jordan,2024-02-04T02:39:00+00:00,Jordan,0.7418435472088404,0.0,2.0,en,MED,Asia
'46fb62f5cf',extremes,Flood,#030ba1,wmo,Flashflood Dallas TX,2024-03-08T02:38:00+00:00,United States,0.7418228259696915,0.0,2.0,en,CNA,North-America
'11c5282bdd',extremes,Storm,#b3b2b1,wmo,Storm Surge Hawke's Bay south of Hastings,2024-02-19T02:38:00+00:00,New Zealand,0.7418165264644632,0.0,2.0,en,NZ,Oceania
'be78f44ff0',extremes,Tsunami,#690191,usgs,Tsunami El Centro,2024-02-13T02:37:00+00:00,United States,0.7418108727221346,0.0,2.0,en,NCA,North-America
'de72105a1c',extremes,Precipitation,#d60d2b,wmo,Rain Westland District,2024-01-25T02:47:00+00:00,New Zealand,0.7417547631187003,0.0,2.0,en,NZ,Oceania
'a6e9427fb1',extremes,Earthquake,#870007,usgs,Earthquake Colombia,2024-01-22T02:48:00+00:00,Colombia,0.7417409112460265,0.0,2.0,en,NWS,South-America
'ca05149c65',extremes,Drought,#edc291,edo,Dry Spell Afghanistan,2024-01-24T02:46:00+00:00,Afghanistan,0.7416802526351385,0.0,2.0,en,WCA,Asia
'52ccb0fc6c',extremes,Fog,#d60d2b,wmo,Fog Marche,2024-01-26T02:39:00+00:00,Italy,0.7416729719753067,0.0,2.0,en,MED,Europe
'1593640f6f',extremes,Flood,#030ba1,wmo,Flood Southampton VA,2024-03-07T02:38:00+00:00,United States,0.7416424186412812,0.0,2.0,en,CNA,North-America
'69f601e136',extremes,Fog,#d60d2b,wmo,Fog Stavropol Krai,2024-03-04T03:13:00+00:00,Russian Federation,0.7416071265164703,0.0,2.0,en,ESB,Europe
'ce9a11c9c9',extremes,Tropical Cyclone,#4f4f4f,aidr,2019 Cyclone WA Severe tropical cyclone Veronica,2024-02-28T02:38:00+00:00,Australia,0.7415649530491847,0.0,2.0,en,CAU,Oceania
'12060a7df7',extremes,Storm,#b3b2b1,wmo,Storm Surge Italy,2024-01-22T02:49:00+00:00,Italy,0.7414891893440944,0.0,2.0,en,MED,Europe
'652882bd27',extremes,Earthquake,#870007,usgs,Earthquake Cuya,2024-02-18T02:38:00+00:00,Chile,0.7414872916097116,0.0,2.0,en,SWS,South-America
'bf82771628',extremes,Storm,#b3b2b1,wmo,Storm Surge LAGHOUAT,2024-02-15T02:38:00+00:00,Algeria,0.7414059807222699,0.0,2.0,en,SAH,Africa
'92e2638c77',extremes,Flood,#030ba1,wmo,Flooding Israel,2024-02-14T02:38:00+00:00,Israel,0.7412820685608051,0.0,2.0,en,MED,Asia
'7ed3c87f95',extremes,Precipitation,#d60d2b,wmo,Downpour Chonburi Rayong Trad Chantaburi,2024-03-06T02:37:00+00:00,Thailand,0.7412670326132217,0.0,2.0,en,SEA,Asia
'97e9a324dd',extremes,Drought,#edc291,edo,Dryness Guinea,2024-02-11T02:39:00+00:00,Guinea,0.7412658943863355,0.0,2.0,en,WAF,Africa
'16b906512e',extremes,Flood,#030ba1,wmo,Flashflood Calhoun SC Richland SC,2024-03-04T03:13:00+00:00,United States,0.7412561078373228,0.0,2.0,en,CNA,North-America
'd3ddef69d0',extremes,Flood,#030ba1,wmo,Flooding Prince William VA,2024-03-10T02:40:00+00:00,United States,0.7412387263666845,0.0,2.0,en,CNA,North-America
'dc2bec2327',extremes,Storm,#b3b2b1,wmo,Storm Surge Czechia,2024-01-24T02:46:00+00:00,Czechia,0.741210949476448,0.0,2.0,en,WCE,Europe
'32faad9375',extremes,Fog,#d60d2b,wmo,Fog Southern Transdanubia,2024-02-28T02:38:00+00:00,Hungary,0.7411767856740739,0.0,2.0,en,WCE,Europe
'2072c25fd3',extremes,Drought,#edc291,edo,Dry Spell Guyana,2024-01-24T02:46:00+00:00,Guyana,0.7411513668803387,0.0,2.0,en,NSA,South-America
'930ae8492e',extremes,Flood,#030ba1,wmo,Flood Western Australia Fortescue River,2024-03-11T02:38:00+00:00,Australia,0.7410614098924491,0.0,2.0,en,CAU,Oceania
'ce37661cdd',extremes,Cold Wave,#a7e9fa,random,coldest day,2024-01-26T02:38:00+00:00,,0.7410541110170712,0.0,2.0,en,,
'6acd8336a3',extremes,Flood,#030ba1,wmo,Flooding Suffolk NY,2024-03-07T02:38:00+00:00,United States,0.7410076814371227,0.0,2.0,en,CNA,North-America
'0a1cd1d1d5',extremes,Wildfire,#d60d2b,esawfa,Wildfire Guyana,2024-02-08T02:38:00+00:00,Guyana,0.7409935511228477,0.0,2.0,en,NSA,South-America
'b885b0869c',extremes,Flood,#030ba1,wmo,Flashflood Western Australia Fortescue River,2024-03-07T02:38:00+00:00,Australia,0.7409447299158034,0.0,2.0,en,CAU,Oceania
'0cbe8c6ff7',extremes,Storm,#b3b2b1,wmo,Storm Stephens Passage,2024-01-26T02:39:00+00:00,United States,0.7409321573939232,0.0,2.0,en,CNA,North-America
'e5f43a7914',extremes,Wildfire,#d60d2b,wmo,Wildfire wuhua district,2024-02-28T02:38:00+00:00,China,0.7408965823436806,0.0,2.0,en,EAS,Asia
'132b89a357',extremes,Snow&Ice,#d60d2b,wmo,Snow Lithuania,2024-02-08T02:38:00+00:00,Lithuania,0.7408817279504971,0.0,2.0,en,WCE,Europe
'8d09873cde',extremes,Storm,#b3b2b1,wmo,Storm Surge GUELMA,2024-02-11T02:38:00+00:00,Algeria,0.7408741716928415,0.0,2.0,en,SAH,Africa
'55543c597d',extremes,Precipitation,#d60d2b,wmo,Precipitation Fiordland,2024-03-11T02:38:00+00:00,New Zealand,0.7408598523606243,0.0,2.0,en,NZ,Oceania
'e864ab3f97',extremes,Earthquake,#870007,usgs,Earthquake Suai,2024-02-29T02:39:00+00:00,Timor Leste,0.7407572726350163,0.0,2.0,en,SEA,Asia
'55b46ae31c',extremes,Storm,#b3b2b1,wmo,Storm Surge NAÂMA,2024-02-13T02:38:00+00:00,Algeria,0.7407233868151836,0.0,2.0,en,SAH,Africa
'98d6782027',extremes,Drought,#edc291,relief,Drought Wallis and Futuna France,2024-02-20T02:37:00+00:00,Wallis and Futuna (France),0.7406150750182567,0.0,2.0,en,SPO,Pacific Ocean
'9123576006',extremes,Fog,#d60d2b,wmo,Fog Dunklin Pemiscot,2024-01-25T02:47:00+00:00,United States,0.7406095792203157,0.0,2.0,en,CNA,North-America
'14180829ba',extremes,Storm,#b3b2b1,wmo,Storm Århus Bugt,2024-01-24T02:46:00+00:00,Denmark,0.7405800370448551,0.0,2.0,en,NEU,Europe
'6def274be3',extremes,Fog,#d60d2b,wmo,Fog Bolivar Peninsula Galveston Island,2024-01-24T02:46:00+00:00,United States,0.740553831909622,0.0,2.0,en,CNA,North-America
'b74cc3ed00',extremes,Flood,#030ba1,wmo,Flashflood Mason WA,2024-03-11T02:38:00+00:00,United States,0.7405238202378437,0.0,2.0,en,CNA,North-America
'034cadf0bf',extremes,Landslide,#572c03,wmo,Rockslide Gongshan derungzu Nuzu Zizhixian,2024-02-23T02:38:00+00:00,China,0.7404742337081164,0.0,2.0,en,EAS,Asia
'0994b19b20',extremes,Snow&Ice,#d60d2b,wmo,Ice Finland,2024-01-24T02:46:00+00:00,Finland,0.7404154957817946,0.0,2.0,en,NEU,Europe
'28990a7263',extremes,Flood,#030ba1,wmo,Flood Western Australia Coongan River,2024-03-11T02:38:00+00:00,Australia,0.7404079031264533,0.0,2.0,en,CAU,Oceania
'3c0d8a70ba',extremes,Earthquake,#870007,usgs,Earthquake Finschhafen,2024-03-09T02:38:00+00:00,Papua New Guinea,0.7404036985203692,0.0,2.0,en,EPO,Pacific Ocean
'730507950b',extremes,Fog,#d60d2b,wmo,Fog Republic of Kalmykia,2024-02-22T02:38:00+00:00,Russian Federation,0.740390898071762,0.0,2.0,en,ESB,Europe
'ac6433bfe0',extremes,Fog,#d60d2b,wmo,Fog Center of Krasnoyarsk Krai,2024-02-20T02:38:00+00:00,Russian Federation,0.7402957125517615,0.0,2.0,en,ESB,Europe
'334da8eac2',extremes,Storm,#b3b2b1,wmo,Storm Surge BATNA,2024-02-11T02:38:00+00:00,Algeria,0.7402474212760237,0.0,2.0,en,SAH,Africa
'28ce74fedf',extremes,Flood,#030ba1,wmo,Flooding Washington LA Pearl River MS,2024-02-02T02:38:00+00:00,United States,0.7402454107842511,0.0,2.0,en,CNA,North-America
'6e13d761cc',extremes,Fog,#d60d2b,wmo,Fog Abruzzo,2024-01-26T02:39:00+00:00,Italy,0.7402300603332438,0.0,2.0,en,MED,Europe
'26c8496434',extremes,Fog,#d60d2b,wmo,Fog Clark Scotland,2024-01-25T02:47:00+00:00,United States,0.7402000265746527,0.0,2.0,en,CNA,North-America
'13329f4bf1',extremes,Snow&Ice,#d60d2b,wmo,Freezing Poland,2024-02-01T02:41:00+00:00,Poland,0.74019929429026,0.0,2.0,en,WCE,Europe
'3f2d921f72',extremes,Flood,#030ba1,wmo,Flood Northern Territory Fergusson River,2024-01-20T02:44:00+00:00,Australia,0.7401821561138757,0.0,2.0,en,CAU,Oceania
'd084941588',extremes,Flood,#030ba1,wmo,Flashflood Ijsselmeergebied,2024-02-25T02:39:00+00:00,Netherlands,0.7401818617899425,0.0,2.0,en,NEU,Europe
'389f1a45e9',extremes,Fog,#d60d2b,wmo,Fog Jind district of Haryana,2024-01-25T02:47:00+00:00,India,0.7401599732175109,0.0,2.0,en,SAS,Asia
'56bc8d8369',extremes,Storm,#b3b2b1,meteo,Storm Sweden,2024-01-22T02:49:00+00:00,Sweden,0.7401436477505765,0.0,2.0,en,NEU,Europe
'e013c00b47',extremes,Fog,#d60d2b,wmo,Fog Gallatin Hardin Massac Pope,2024-01-25T02:47:00+00:00,United States,0.740142689169252,0.0,2.0,en,CNA,North-America
'3f515cf497',extremes,Flood,#030ba1,wmo,Flooding Czechia,2024-02-06T02:38:00+00:00,Czechia,0.7400882746994767,0.0,2.0,en,WCE,Europe
'1a2771e9c9',extremes,Flood,#030ba1,relief,Flood Kyrgyzstan,2024-02-01T02:39:00+00:00,Kyrgyzstan,0.740082958607529,0.0,2.0,en,WCA,Asia
'367efc68df',extremes,Storm,#b3b2b1,wmo,Storm Slovenia South East,2024-01-24T02:46:00+00:00,Slovenia,0.7400793422733207,0.0,2.0,en,WCE,Europe
'3ba916cf91',extremes,Earthquake,#870007,usgs,Earthquake Las Khorey,2024-03-02T02:38:00+00:00,Somalia,0.7400748150469252,0.0,2.0,en,NEAF,Africa
'57a6773219',extremes,Storm,#b3b2b1,wmo,Storm Vestlige Limfjord,2024-01-24T02:46:00+00:00,Denmark,0.740053886652722,0.0,2.0,en,NEU,Europe
'632850aad1',extremes,Flood,#030ba1,wmo,Flood Brunswick VA,2024-03-03T02:38:00+00:00,United States,0.7400379281055574,0.0,2.0,en,CNA,North-America
'10e4d9ffb7',extremes,Storm,#b3b2b1,wmo,Storm Surge Slovenia,2024-02-09T02:38:00+00:00,Slovenia,0.7400205879792211,0.0,2.0,en,WCE,Europe
'c2945e363e',extremes,Storm,#b3b2b1,wmo,Storm Surge Postville Makkovik,2024-02-14T02:38:00+00:00,Canada,0.7400121305413677,0.0,2.0,en,NEN,North-America
'4d06f814e1',extremes,Flood,#030ba1,wmo,Flashflood Queensland Nicholson River,2024-01-27T02:39:00+00:00,Australia,0.7399280997043938,0.0,2.0,en,CAU,Oceania
'4ef7c9e296',extremes,Tropical Cyclone,#4f4f4f,relief,Cyclone Vanuatu,2024-01-21T02:46:00+00:00,Vanuatu,0.7398958161730009,0.0,2.0,en,SPO,Pacific Ocean
'6cf82d1771',extremes,Flood,#030ba1,wmo,Flooding Philippines,2024-02-24T02:38:00+00:00,Philippines,0.7398571215028221,0.0,2.0,en,SEA,Asia
'd9678dca4e',extremes,Flood,#030ba1,wmo,Flood Bradley AR Calhoun AR Union AR,2024-02-03T02:38:00+00:00,United States,0.7398484838375895,0.0,2.0,en,CNA,North-America
'0022e5bc96',extremes,Wildfire,#d60d2b,esawfa,Wildfire Cuba,2024-01-27T02:40:00+00:00,Cuba,0.7398224389611634,0.0,2.0,en,CAR,North-America
'3e1f1cf827',extremes,Fog,#d60d2b,wmo,Fog Bryansk Region,2024-02-13T02:38:00+00:00,Russian Federation,0.739775405873074,0.0,2.0,en,ESB,Europe
'337505ab23',extremes,Flood,#030ba1,wmo,Flashflood Queensland Olive and Pascoe Rivers,2024-01-21T02:47:00+00:00,Australia,0.7397472031352843,0.0,2.0,en,CAU,Oceania
'7489cbc1df',extremes,Storm,#b3b2b1,wmo,Storm IN SALAH,2024-02-19T02:38:00+00:00,Algeria,0.7397374326600294,0.0,2.0,en,SAH,Africa
'c4597008fe',extremes,Earthquake,#870007,usgs,Earthquake Camaná,2024-02-10T02:38:00+00:00,Peru,0.7397203993112507,0.0,2.0,en,SWS,South-America
'cd96863b3a',extremes,Fog,#d60d2b,wmo,Fog Northern Great Plain,2024-01-31T02:38:00+00:00,Hungary,0.7396925065665367,0.0,2.0,en,WCE,Europe
'21f613a0b8',extremes,Storm,#b3b2b1,relief,Storm Malaysia,2024-01-23T02:45:00+00:00,Malaysia,0.7396770840484252,0.0,2.0,en,SEA,Asia
'1961d94241',extremes,Storm,#b3b2b1,wmo,Storm Northern Chatham Strait,2024-02-11T02:38:00+00:00,United States,0.7396303041492658,0.0,2.0,en,CNA,North-America
'9d8f8e836f',extremes,Flood,#030ba1,wmo,Flashflood Northern Territory Katherine River,2024-03-10T02:40:00+00:00,Australia,0.7396230806293232,0.0,2.0,en,CAU,Oceania
'cc0f70096e',extremes,Precipitation,#d60d2b,wmo,Precipitation Mount Taranaki Taranaki Maunga,2024-01-27T02:39:00+00:00,New Zealand,0.739619075969484,0.0,2.0,en,NZ,Oceania
'067d917a58',extremes,Landslide,#572c03,wmo,Landslide Fugong County,2024-02-24T02:38:00+00:00,China,0.7396041095767207,0.0,2.0,en,EAS,Asia
'8e36a69bd3',extremes,Storm,#b3b2b1,wmo,Storm Surge Paulatuk,2024-02-15T02:38:00+00:00,Canada,0.7395883259903888,0.0,2.0,en,NEN,North-America
'8fd21a4b8e',extremes,Fog,#d60d2b,wmo,Fog Western Transdanubia,2024-02-28T02:38:00+00:00,Hungary,0.7395622310289786,0.0,2.0,en,WCE,Europe
'401fb034ad',extremes,Flood,#030ba1,wmo,Flood Grundy Will,2024-01-25T02:47:00+00:00,United States,0.7395359314928134,0.0,2.0,en,CNA,North-America
'5cb1acc489',extremes,Wildfire,#d60d2b,esawfa,Wildfire New Caledonia,2024-02-21T02:38:00+00:00,New Caledonia,0.7395269072596458,0.0,2.0,en,SPO,Oceania
'935334a1b8',extremes,Snow&Ice,#d60d2b,wmo,Snow Belarus,2024-01-28T02:38:00+00:00,Belarus,0.7395164582628353,0.0,2.0,en,WCE,Europe
'cf968f216c',extremes,Fog,#d60d2b,wmo,Fog Jewell Mitchell,2024-01-27T02:39:00+00:00,United States,0.7395082814911886,0.0,2.0,en,CNA,North-America
'0f62c5618c',extremes,Storm,#b3b2b1,wmo,Storm Surge United States,2024-02-26T02:40:00+00:00,United States,0.7395082055214554,0.0,2.0,en,CNA,North-America
'3fb3c81457',extremes,Flood,#030ba1,wmo,Flashflood River Tämnarån,2024-02-29T02:40:00+00:00,Sweden,0.7393938075176988,0.0,2.0,en,NEU,Europe
'944d98bb1c',extremes,Flood,#030ba1,wmo,Flooding Western Australia De Grey River,2024-01-22T02:49:00+00:00,Australia,0.7393877205621652,0.0,2.0,en,CAU,Oceania
'2729dfbc77',extremes,Precipitation,#d60d2b,wmo,Precipitation The Otago Headwaters,2024-03-02T02:38:00+00:00,New Zealand,0.7393739484240371,0.0,2.0,en,NZ,Oceania
'029d3fb821',extremes,Wildfire,#d60d2b,wmo,Wildfire Wa Autonomous County of Cangyuan,2024-03-03T02:38:00+00:00,China,0.7393582824394317,0.0,2.0,en,EAS,Asia
'abba81afd7',extremes,Precipitation,#d60d2b,wmo,Rain Fiordland north of Doubtful Sound,2024-03-02T02:38:00+00:00,New Zealand,0.7392806427957251,0.0,2.0,en,NZ,Oceania
'9934cd7621',extremes,Flood,#030ba1,wmo,Flood Northern Territory Katherine River,2024-03-07T02:38:00+00:00,Australia,0.7392592508706076,0.0,2.0,en,CAU,Oceania
'e10f5785eb',extremes,Flood,#030ba1,wmo,Flooding River Finspångsån,2024-01-29T10:59:00+00:00,Sweden,0.7392563448707987,0.0,2.0,en,NEU,Europe
'0ca830a14c',extremes,Flood,#030ba1,wmo,Flashflood Mariposa CA,2024-03-07T02:38:00+00:00,United States,0.7392424995478974,0.0,2.0,en,CNA,North-America
'00dadb6ad1',extremes,Tropical Cyclone,#4f4f4f,aidr,cyclone Australia,2024-02-06T02:38:00+00:00,Australia,0.7392393462672455,0.0,2.0,en,NAU,Oceania
'80ac979465',extremes,Storm,#b3b2b1,wmo,Storm AÏN TÉMOUCHENT,2024-02-23T02:38:00+00:00,Algeria,0.7392365719203455,0.0,2.0,en,SAH,Africa
'0321e2fede',extremes,Storm,#b3b2b1,wmo,Storm Portugal,2024-01-21T02:47:00+00:00,Portugal,0.7392147684635088,0.0,2.0,en,MED,Europe
'5a33c2bf81',extremes,Storm,#b3b2b1,wmo,Storm Surge Nordsjællands kyst,2024-01-25T02:47:00+00:00,Denmark,0.7391835912466442,0.0,2.0,en,NEU,Europe
'3f173c2ba2',extremes,Flood,#030ba1,wmo,Flooding Newton GA,2024-02-15T02:38:00+00:00,United States,0.739042031192149,0.0,2.0,en,CNA,North-America
'3a67915e02',extremes,Earthquake,#870007,usgs,Earthquake Peru,2024-02-09T02:37:00+00:00,Peru,0.7390237678683694,0.0,2.0,en,NWS,South-America
'64d0be9b6f',extremes,Tropical Cyclone,#4f4f4f,aidr,Severe Tropical Cyclone Claudia Northern Territory January 2020,2024-01-23T02:47:00+00:00,Australia,0.739020298797046,0.0,2.0,en,NAU,Oceania
'7355a3036d',extremes,Storm,#b3b2b1,wmo,Storm Läänemere põhjaosa,2024-01-30T02:38:00+00:00,Estonia,0.7389713424183957,0.0,2.0,en,NEU,Europe
'0f44cf1f81',extremes,Fog,#d60d2b,wmo,Fog Opolskie Province Głubczycki County,2024-03-01T02:41:00+00:00,Poland,0.7389311984500297,0.0,2.0,en,WCE,Europe
'a9b202913f',extremes,Tropical Cyclone,#4f4f4f,relief,Typhoon Réunion France,2024-03-07T02:37:00+00:00,Réunion (France),0.738909710253641,0.0,2.0,en,SIO,Africa
'd1a9e65736',extremes,Storm,#b3b2b1,wmo,Storm Surge Beja,2024-01-23T02:46:00+00:00,Portugal,0.7389011127550753,0.0,2.0,en,MED,Europe
'f24526c3ae',extremes,Wildfire,#d60d2b,wmo,Wildfire Yulong Naxi Autonomous County,2024-02-17T02:39:00+00:00,China,0.7388994586506856,0.0,2.0,en,EAS,Asia
'155368a2ed',extremes,Earthquake,#870007,usgs,Earthquake San Felipe,2024-02-06T02:37:00+00:00,Chile,0.738899242553507,0.0,2.0,en,SWS,South-America
'67f582027b',extremes,Landslide,#572c03,wmo,Landslide Weixi Lisu Autonomous County,2024-02-23T02:38:00+00:00,China,0.7388967796712922,0.0,2.0,en,EAS,Asia
'75068ce6a2',extremes,Wildfire,#d60d2b,esawfa,Bushfire Liberia,2024-02-18T02:39:00+00:00,Liberia,0.7388842044488606,0.0,2.0,en,WAF,Africa
'b95b0892f9',extremes,Flood,#030ba1,wmo,Flood Kent Cumberland,2024-03-10T02:40:00+00:00,United States,0.7388395096060901,0.0,2.0,en,CNA,North-America
'f727ea0509',extremes,Storm,#b3b2b1,wmo,Storm Surge Kotzebue Sound greater than 10 NM,2024-02-09T02:38:00+00:00,United States,0.738833532501554,0.0,2.0,en,CNA,North-America
'97be5d6dee',extremes,Storm,#b3b2b1,wmo,Storm Surge MÉDÉA,2024-02-27T02:38:00+00:00,Algeria,0.7386894130210986,0.0,2.0,en,SAH,Africa
'fea4c651b5',extremes,Flood,#030ba1,wmo,Flashflood Santa Barbara CA Ventura CA,2024-03-07T02:38:00+00:00,United States,0.7386453915386083,0.0,2.0,en,CNA,North-America
'818e8335fe',extremes,Flood,#030ba1,wmo,Flood The stream Eskilstunaån,2024-02-02T02:38:00+00:00,Sweden,0.7386336296134582,0.0,2.0,en,NEU,Europe
'97d1399097',extremes,Fog,#d60d2b,wmo,Fog Opolskie Province Opolski County,2024-03-01T02:41:00+00:00,Poland,0.7386200102116912,0.0,2.0,en,WCE,Europe
'3550c99ca4',extremes,Fog,#d60d2b,wmo,Fog Emilia e Romagna,2024-01-25T02:47:00+00:00,Italy,0.7386137544398372,0.0,2.0,en,MED,Europe
'f8bcd2c8e7',extremes,Earthquake,#870007,usgs,Earthquake María Elena,2024-02-29T02:39:00+00:00,Chile,0.7385935462450506,0.0,2.0,en,SWS,South-America
'b2f1d20baa',extremes,Flood,#030ba1,wmo,Flashflood Newton GA,2024-03-08T07:57:00+00:00,United States,0.7385303184545616,0.0,2.0,en,CNA,North-America
'429ae37885',extremes,Fog,#d60d2b,wmo,Fog Piemonte,2024-02-17T02:39:00+00:00,Italy,0.7384892242763461,0.0,2.0,en,MED,Europe
'6b3fbb7bd5',extremes,Flood,#030ba1,wmo,Flooding Decatur GA,2024-02-20T02:38:00+00:00,United States,0.7384417261463982,0.0,2.0,en,CNA,North-America
'4c99b963c4',extremes,Earthquake,#870007,usgs,Earthquake Lospalos,2024-02-16T02:37:00+00:00,Timor Leste,0.7384349375967332,0.0,2.0,en,SEA,Asia
'6495b81b3b',extremes,Storm,#b3b2b1,wmo,Storm ILLIZI,2024-03-10T02:40:00+00:00,Algeria,0.7383349704304982,0.0,2.0,en,SAH,Africa
'0fbe8e5718',extremes,Storm,#b3b2b1,wmo,Storm Surge Australia,2024-02-26T02:40:00+00:00,Australia,0.7382939922478277,0.0,2.0,en,CAU,Oceania
'b42de05a8f',extremes,Landslide,#572c03,relief,Land Slide Indonesia,2024-02-29T02:38:00+00:00,Indonesia,0.7382711737204866,0.0,2.0,en,SEA,Asia
'f866a91082',extremes,Flood,#030ba1,wmo,Flooding River Helge å,2024-02-25T02:39:00+00:00,Sweden,0.7382416474378412,0.0,2.0,en,NEU,Europe
